Baja;Codigo_Colaborador;Codigo_Medida;Codigo_Sociedad;Codigo_Division_Personal;Codigo_Area_Personal;Codigo_SubDiv;Codigo_Nomina;Codigo_Relacion_Laboral;Codigo_Centro_Costo;Codigo_Estructura_Organizativa;Codigo_Posicion;Sexo;Edad_Empleado;Salario_Q_Normalizado;Codigo_Empresa;Grado_Hay_Limpio;Duracion_Anios
0;17915;1;1;34;26;136;6;1;328;613;138;2;36;0.7325;8;12;11.5863
0;17937;10;1;36;17;32;6;1;24;536;59;1;30;1.345;8;14;11.56986
0;17946;11;1;42;36;74;6;1;131;489;59;2;27;0.895;8;12;11.56712
0;17982;11;1;84;15;118;6;1;250;481;59;2;31;0.693;8;11;11.53151
0;18033;11;1;55;17;86;6;1;164;503;59;1;31;2.1375;8;15;11.48493
0;18061;1;16;9;26;13;16;1;601;418;4;2;36;1.285;3;13;11.45753
0;18086;11;1;32;15;30;6;1;17;527;59;2;29;0.705;8;11;11.45479
0;18087;11;1;10;29;125;6;1;264;610;59;1;31;0.7825;8;12;11.45479
0;18135;1;4;91;26;248;14;1;364;347;4;1;33;0.72;11;12;11.41918
0;18257;11;1;47;16;71;6;1;122;455;59;2;30;0.895;8;12;11.33973
0;18294;10;1;44;17;89;6;1;300;516;59;2;28;1.345;8;13;11.33151
0;18365;11;1;40;15;100;6;1;203;469;59;2;27;0.705;8;11;11.24384
0;18367;11;1;34;15;35;6;1;31;443;59;1;31;0.705;8;11;11.24384
0;18381;10;1;26;29;25;6;1;1;495;59;1;29;0.792;8;12;11.24384
0;18470;1;6;13;26;6;13;1;416;375;10;2;31;0.45;7;9;11.20548
0;18497;1;1;43;15;68;6;1;113;465;59;2;30;0.693;8;11;11.20274
0;18500;11;1;34;29;85;6;1;161;468;59;1;29;0.786;8;12;11.2
0;18846;10;1;47;15;80;6;1;149;453;59;2;29;0.717;8;11;11.1589
0;18847;10;1;26;17;33;6;1;27;493;59;2;28;1.125;8;13;11.1589
0;18865;11;1;55;36;86;6;1;164;503;59;1;27;0.7825;8;12;11.12603
0;18926;10;1;32;15;36;6;1;35;525;59;2;28;0.6229;8;11;11.12329
0;18936;10;1;36;29;107;6;1;223;458;59;1;28;0.882;8;12;11.12055
0;18966;1;1;34;25;136;6;1;292;426;30;1;40;2.8;8;16;11.10959
0;18984;10;1;31;15;43;6;1;48;487;59;2;30;0.717;8;11;11.10685
0;18989;1;1;33;36;45;6;1;54;448;59;2;29;0.7825;8;12;11.09863
0;19064;10;1;89;36;61;6;1;93;511;59;2;29;0.772;8;12;10.96438
0;19090;1;1;58;29;135;6;1;287;653;59;1;30;0.777;8;12;10.93425
0;19102;11;1;92;29;57;6;1;84;431;59;2;29;0.895;8;12;10.93425
0;19127;11;1;44;16;79;6;1;146;526;59;2;30;0.895;8;12;10.93425
0;19137;10;1;30;15;55;6;1;78;472;59;1;29;0.6229;8;11;10.93151
0;19275;11;1;89;29;96;6;1;192;515;59;1;28;0.882;8;12;10.89041
0;19285;10;1;113;29;262;6;1;792;656;59;2;29;1.01;8;12;10.87671
0;19361;10;1;42;29;134;6;1;286;654;59;2;27;1.01;8;13;10.86849
0;20034;1;13;63;26;186;10;1;560;412;10;1;29;0.51;4;10;10.83014
0;20035;10;1;44;16;60;6;1;91;528;59;1;27;0.895;8;12;10.83014
0;20051;10;1;58;17;135;6;1;287;653;59;1;28;2.121;8;15;10.8137
0;20088;10;1;85;29;93;6;1;184;506;59;1;29;1.01;8;13;10.7726
0;20112;1;1;85;16;122;6;1;257;599;59;1;38;0.882;8;12;10.74795
0;20114;11;1;44;17;104;6;1;214;529;59;1;28;1.125;8;13;10.74521
0;20124;11;1;36;16;107;6;1;223;458;59;2;29;0.895;8;12;10.73699
0;20128;1;1;26;17;34;6;1;29;492;59;2;28;1.345;8;14;10.73699
0;20154;1;6;13;7;8;13;1;439;393;145;1;30;0.86;7;11;10.71781
0;20157;1;16;8;26;12;16;1;594;424;32;1;35;1.5;3;14;10.72877
0;20167;10;1;110;16;128;6;1;271;622;59;2;30;0.899;8;12;10.70411
0;20173;11;1;47;17;71;6;1;122;455;59;2;29;1.685;8;15;10.69589
0;20191;11;1;32;16;30;6;1;17;527;59;1;29;1.01;8;13;10.69863
0;20233;1;1;17;29;131;6;1;280;646;59;1;29;0.893;8;12;10.67945
0;20236;1;1;44;15;44;6;1;51;512;59;2;29;0.693;8;11;10.67945
0;20334;1;6;14;26;10;13;1;410;379;32;1;34;1.265;7;13;10.66301
0;20342;10;1;31;16;43;6;1;48;487;59;1;30;0.882;8;12;10.6411
0;20353;1;1;85;17;48;6;1;60;500;59;1;40;2.14;8;15;10.63288
0;20383;11;1;43;17;68;6;1;113;465;59;2;28;1.125;8;13;10.61096
0;20406;10;1;26;15;34;6;1;29;492;59;1;28;0.706;8;11;10.60274
0;20442;1;1;37;17;87;6;1;167;442;59;1;31;1.345;8;14;10.58356
0;20463;1;1;36;15;107;6;1;223;458;59;1;30;0.693;8;11;10.56986
0;20475;10;1;36;15;29;6;1;15;434;59;2;28;0.704;8;11;10.56164
0;20481;11;1;36;17;107;6;1;223;458;59;1;28;1.685;8;15;10.56164
0;20484;10;1;32;15;36;6;1;35;525;59;1;29;0.693;8;11;10.55342
0;20523;1;6;13;26;6;13;1;406;380;32;1;30;1.3225;7;13;10.52603
0;20536;1;13;62;26;187;10;1;567;404;59;1;39;4.59;4;18;10.53425
0;20554;1;1;44;16;117;6;1;247;616;59;1;27;0.882;8;12;10.49589
0;20566;10;1;33;29;26;6;1;6;452;59;2;30;0.882;8;12;10.48767
0;20577;10;1;33;15;108;6;1;226;444;59;2;30;0.6229;8;11;10.48493
0;20581;11;1;85;17;106;6;1;220;502;59;2;29;1.125;8;13;10.47397
0;20688;10;1;41;36;95;6;1;301;482;59;2;26;0.882;8;12;10.4
0;20736;11;1;47;17;110;6;1;232;437;59;1;29;2.1375;8;15;10.36986
0;20801;11;1;84;17;118;6;1;250;481;59;1;28;1.685;8;15;10.33425
0;20843;1;1;44;36;89;6;1;172;516;59;2;29;0.735;8;12;10.29315
0;20846;11;1;35;15;27;6;1;9;518;59;2;29;0.705;8;11;10.29315
0;20856;1;1;34;25;136;6;1;292;305;33;2;27;0.975;8;13;10.27397
0;20906;11;1;35;17;41;6;1;44;523;59;1;27;1.125;8;13;10.24658
0;20912;10;1;47;15;110;6;1;232;437;59;2;29;0.6229;8;11;10.23562
0;21038;11;1;41;17;42;6;1;46;485;59;2;27;1.125;8;13;10.16986
0;21102;1;6;13;26;6;13;1;420;385;85;1;39;0.8575;7;12;10.1726
0;21111;10;1;43;29;49;6;1;63;462;59;2;28;0.992;8;13;10.14795
0;21113;1;3;11;26;14;11;1;339;397;32;2;31;1.445;12;15;10.15342
0;21127;11;1;47;15;50;6;1;66;456;59;1;27;0.693;8;11;10.14247
0;21134;10;1;34;16;35;6;1;31;443;59;1;27;1.01;8;12;10.13973
0;21140;1;6;14;26;10;13;1;408;384;90;1;33;1.9275;7;15;10.15342
0;21192;1;6;13;26;6;13;1;394;595;90;1;35;1.41;7;14;10.09589
0;21205;1;6;13;26;6;13;1;426;385;32;1;42;1.25;7;12;10.06575
0;21210;1;9;60;26;173;9;1;467;363;145;1;48;0.9375;11;13;9.99178
0;21225;10;1;89;29;96;6;1;192;515;59;1;26;0.777;8;12;9.92877
0;21249;1;1;34;25;136;6;1;291;524;30;1;39;2.8;8;16;9.91781
0;21309;10;1;47;36;80;6;1;149;453;59;2;28;0.882;8;12;9.90959
0;21334;10;1;12;15;82;6;1;154;475;59;2;29;0.66;8;11;9.89041
0;21364;1;1;34;25;136;6;1;292;498;30;2;30;2.8;8;16;9.88493
0;21367;1;4;91;26;248;14;1;374;341;51;1;37;0.42;11;10;9.90411
0;21368;1;5;15;26;20;2;1;379;354;184;1;31;0.45;11;10;9.88493
0;21390;9;6;13;26;6;13;1;420;385;184;1;38;0.865;7;12;9.90137
0;21411;10;1;34;15;85;6;1;161;468;59;1;27;0.706;8;11;9.87123
0;21449;11;1;26;15;34;6;1;29;492;59;2;27;0.6229;8;11;9.85479
0;21461;1;13;62;26;187;10;1;571;625;32;1;42;1.16;4;13;9.86575
0;21483;1;1;26;17;25;6;1;1;495;59;1;39;1.345;8;13;9.8274
0;21488;1;1;32;29;58;6;1;86;533;59;2;27;0.7825;8;12;9.83562
0;21501;1;1;36;36;29;6;1;15;434;59;1;38;0.85;8;12;9.8274
0;21510;1;6;14;26;10;13;1;406;380;90;1;34;1.98;7;15;9.8411
0;21530;1;1;12;16;83;6;1;155;474;59;1;28;0.882;8;12;9.8137
0;21541;1;13;62;26;187;10;1;572;626;90;2;34;2.31;4;16;9.83288
0;21545;1;13;62;26;187;10;1;563;409;59;1;46;4.985;4;18;9.83288
0;21547;11;1;46;15;97;6;1;195;439;59;1;27;0.705;8;11;9.8137
0;21565;10;1;10;36;125;6;1;264;610;59;1;28;0.895;8;12;9.8137
0;21576;10;1;113;36;262;6;1;792;656;59;1;28;0.882;8;12;9.79726
0;21577;11;1;85;36;122;6;1;257;599;59;2;28;0.7825;8;12;9.79726
0;21601;1;1;32;33;88;6;1;169;532;59;2;31;0.6229;8;11;9.80548
0;21655;10;1;44;36;90;6;1;176;513;59;2;29;0.893;8;12;9.77808
0;21709;10;1;111;15;132;6;1;283;650;59;1;28;0.706;8;11;9.73699
0;21715;11;1;92;15;57;6;1;84;431;59;1;28;0.705;8;11;9.73699
0;21723;10;1;43;15;49;6;1;63;462;59;1;28;0.693;8;11;9.73973
0;21792;11;1;85;36;67;6;1;110;501;59;1;28;0.7825;8;12;9.66301
0;21819;1;1;47;17;101;6;1;206;435;59;2;28;1.125;8;13;9.66027
0;21862;11;1;22;36;114;6;1;240;466;59;2;29;0.7825;8;12;9.64384
0;21884;1;1;34;26;136;6;1;330;301;59;2;33;2.7;8;16;9.67397
0;21891;1;6;14;26;5;13;1;400;380;4;1;37;0.815;7;12;9.63288
0;21892;1;13;63;26;186;10;1;556;411;30;1;52;0.98;4;13;9.65479
0;21895;1;6;14;26;5;13;1;437;392;134;1;34;2.38;7;15;9.68767
0;21896;1;6;13;26;6;13;1;420;385;184;1;34;0.765;7;12;9.67397
0;21976;11;1;42;16;74;6;1;131;489;59;2;28;0.895;8;12;9.60274
0;21987;1;1;41;17;109;6;1;229;486;59;2;32;1.685;8;15;9.59178
0;22018;1;1;34;25;136;6;1;291;460;33;2;32;1.2;8;13;9.58356
0;22026;1;4;91;26;248;14;1;357;348;91;2;33;1.85;11;15;9.57808
0;22031;1;6;13;26;6;13;1;408;384;4;2;37;0.815;7;12;9.5589
0;22034;1;16;8;26;12;16;1;594;423;4;1;35;1.1;3;13;9.53425
0;22096;11;1;36;29;47;6;1;57;535;59;1;27;0.7825;8;12;9.52877
0;22147;1;1;33;15;108;6;1;226;444;59;2;29;0.704;8;11;9.49589
0;22164;1;1;35;15;27;6;1;9;518;59;2;26;0.585;8;11;9.48767
0;22188;11;1;45;29;98;6;1;198;464;59;2;29;1.01;8;13;9.48767
0;22235;11;1;34;15;35;6;1;31;443;59;1;27;0.6229;8;11;9.46849
0;22238;11;1;49;29;129;6;1;274;623;59;2;28;0.7825;8;12;9.46027
0;22271;1;6;13;26;6;13;1;448;385;145;1;42;1.18;7;12;9.42466
0;22353;10;1;35;36;27;6;1;9;518;59;1;26;0.772;8;12;9.3863
0;22369;1;13;62;26;187;10;1;561;403;45;1;50;21.8;4;22;9.40548
0;22385;11;1;33;15;45;6;1;54;448;59;2;27;0.6229;8;11;9.36438
0;22433;11;1;29;15;28;6;1;12;494;59;2;29;0.705;8;11;9.32877
0;22464;1;6;13;26;6;13;1;400;380;32;2;34;1.2;7;13;9.30959
0;22466;1;5;15;26;20;2;1;379;358;86;1;40;0.4275;11;10;9.32603
0;22492;11;1;43;29;69;6;1;115;463;59;1;29;0.882;8;12;9.28767
0;22523;1;1;34;26;136;6;1;299;296;56;1;41;4.015;8;17;9.23288
0;22533;11;1;10;36;70;6;1;119;514;59;1;28;0.735;8;12;9.24658
0;22542;1;6;13;7;8;13;1;439;593;145;1;27;0.7175;7;11;9.24658
0;22559;1;1;84;15;118;6;1;250;481;59;1;29;0.7035;8;11;9.24658
0;22574;11;1;49;16;129;6;1;274;623;59;1;29;0.895;8;12;9.24658
0;22596;10;1;47;15;71;6;1;122;455;59;2;27;0.6229;8;11;9.24384
0;22635;1;6;13;26;6;13;1;403;383;32;1;34;1.3375;7;13;9.23014
0;22636;1;4;91;26;248;14;1;347;335;30;2;27;0.835;11;13;9.2274
0;22685;11;1;16;15;40;6;1;42;427;59;2;28;0.705;8;11;9.20274
0;22694;11;1;37;29;87;6;1;167;442;59;1;27;0.7825;8;12;9.20548
0;22701;10;1;36;15;107;6;1;223;458;59;2;28;0.6229;8;11;9.20548
0;22730;10;1;88;29;81;6;1;152;432;59;1;27;0.882;8;12;9.20274
0;22743;1;1;18;29;130;6;1;277;639;59;1;28;0.74;8;12;9.20274
0;22752;1;6;13;26;6;13;1;433;385;184;1;28;0.545;7;10;9.20548
0;22781;11;1;10;15;127;6;1;270;620;59;1;27;0.693;8;11;9.1863
0;22796;11;1;38;36;54;6;1;76;441;59;2;27;0.895;8;12;9.18356
0;22848;1;1;10;15;125;6;1;264;610;59;1;28;0.717;8;11;9.15616
0;22871;1;13;62;26;187;10;1;564;408;32;2;38;1.65;4;15;9.15616
0;22881;10;1;44;15;90;6;1;176;513;59;2;27;0.693;8;11;9.15616
0;22938;1;1;33;29;108;6;1;226;444;59;1;27;0.735;8;12;9.15068
0;22974;1;1;34;26;136;6;1;310;297;52;1;27;0.76;8;11;9.14521
0;23006;1;6;14;26;10;13;1;401;391;4;1;28;0.63;7;12;9.11781
0;23017;11;1;47;15;53;6;1;72;436;59;2;25;0.705;8;11;9.11233
0;23052;1;1;34;25;136;6;1;297;499;30;1;40;2.8;8;16;9.09863
0;23094;11;1;35;15;76;6;1;137;521;59;2;27;0.705;8;11;9.06575
0;23132;1;6;13;26;6;13;1;420;385;184;1;34;0.765;7;12;9.03562
0;23186;1;1;34;26;136;6;1;290;425;59;1;41;7.475;8;19;8.98356
0;23196;1;6;14;26;10;13;1;406;380;4;1;33;0.815;7;12;8.98356
0;23197;1;6;14;26;10;13;1;402;379;4;2;34;0.775;7;12;8.98356
0;23231;10;1;92;15;57;6;1;84;431;59;1;27;0.585;8;11;8.90685
0;23281;10;1;44;15;90;6;1;176;513;59;1;25;0.705;8;11;8.89315
0;23289;10;1;44;36;117;6;1;247;616;59;2;25;0.992;8;13;8.89315
0;23306;11;1;36;17;29;6;1;15;434;59;1;27;1.685;8;15;8.89589
0;23329;1;4;91;26;248;14;1;372;342;142;2;45;0.4425;11;10;8.84932
0;23339;11;6;13;26;6;13;1;432;603;32;1;42;1.15;7;13;8.88219
0;23342;10;1;111;17;132;6;1;283;650;59;2;27;1.125;8;13;8.86849
0;23370;11;1;32;17;102;6;1;208;534;59;2;27;1.345;8;14;8.86849
0;23396;10;1;31;15;43;6;1;48;487;59;1;26;0.67;8;11;8.86027
0;23413;10;1;29;15;28;6;1;12;494;59;2;27;0.614;8;11;8.85753
0;23436;1;13;63;26;186;10;1;556;411;30;1;31;0.9025;4;13;8.86849
0;23442;10;1;44;15;79;6;1;146;526;59;1;27;0.693;8;11;8.8411
0;23467;11;1;35;36;65;6;1;104;519;59;2;27;0.7825;8;12;8.82466
0;23501;10;1;41;29;95;6;1;189;482;59;2;27;0.772;8;12;8.80548
0;23512;11;1;41;16;91;6;1;179;471;59;2;28;0.895;8;12;8.80274
0;23513;1;6;13;26;6;13;1;410;379;4;2;30;0.703;7;10;8.80274
0;23526;1;1;32;33;36;6;1;300;525;185;2;28;0.6015;8;11;8.79726
0;23548;10;1;44;36;79;6;1;146;526;59;2;24;0.84;8;12;8.78082
0;23559;10;1;12;16;82;6;1;154;475;59;1;30;0.772;8;12;8.73425
0;23585;10;1;29;29;28;6;1;12;494;59;1;27;0.91;8;12;8.73425
0;23629;11;1;40;36;100;6;1;203;469;59;1;28;0.7825;8;12;8.70959
0;23643;11;1;43;29;49;6;1;63;462;59;1;28;0.7825;8;12;8.70685
0;23660;11;1;85;36;51;6;1;68;507;59;2;27;0.7825;8;12;8.68219
0;23662;11;1;46;36;97;6;1;195;439;59;2;27;0.895;8;12;8.68219
0;23699;1;1;32;15;30;6;1;17;527;59;2;27;0.705;8;11;8.66849
0;23723;1;1;44;26;137;6;1;316;300;8;2;24;0.6;8;11;8.65205
0;23820;10;1;112;15;120;6;1;254;477;59;1;29;0.6229;8;11;8.61644
0;23885;10;1;47;36;71;6;1;122;455;59;1;27;0.7825;8;12;8.59178
0;23943;1;1;35;15;65;6;1;104;519;59;1;28;0.693;8;11;8.56986
0;23968;1;1;58;16;135;6;1;287;653;59;1;27;0.7825;8;12;8.55616
0;23984;10;1;49;15;129;6;1;274;623;59;2;27;0.614;8;11;8.55068
0;23992;10;1;17;15;78;6;1;144;429;59;1;25;0.705;8;11;8.52329
0;24038;10;1;32;15;58;6;1;86;533;59;2;25;0.66;8;11;8.52877
0;24077;11;1;36;36;29;6;1;15;434;59;2;27;0.7825;8;12;8.49589
0;24120;1;4;91;26;248;14;1;362;333;4;1;29;0.75;11;12;8.47945
0;24174;10;1;16;29;103;6;1;212;430;59;1;25;0.792;8;12;8.45479
0;24199;10;1;16;15;103;6;1;212;430;59;2;27;0.6229;8;11;8.44384
0;24203;1;14;90;26;249;8;1;582;374;137;1;36;1.8;7;14;8.4411
0;24279;11;1;16;15;103;6;1;212;430;59;2;27;0.6229;8;11;8.40548
0;24282;11;1;44;29;90;6;1;176;513;59;1;25;0.7825;8;12;8.39452
0;24305;11;1;32;16;88;6;1;169;532;59;2;26;1.01;8;13;8.39726
0;24337;10;1;43;36;69;6;1;115;463;59;1;27;0.899;8;12;8.38082
0;24361;10;1;36;15;32;6;1;24;536;59;2;26;0.705;8;11;8.3726
0;24382;10;1;35;15;38;6;1;40;522;59;1;25;0.66;8;11;8.36438
0;24396;10;1;16;15;103;6;1;212;430;59;1;26;0.693;8;11;8.3589
0;24432;11;1;44;15;117;6;1;247;616;59;1;26;0.6229;8;11;8.3589
0;24446;1;1;44;15;104;6;1;214;529;59;2;27;0.693;8;11;8.34521
0;24478;11;1;27;36;94;6;1;186;488;59;1;27;0.895;8;12;8.32877
0;24499;10;1;26;15;112;6;1;236;497;59;2;26;0.717;8;11;8.32603
0;24527;11;1;33;15;26;6;1;6;452;59;1;25;0.6229;8;11;8.31781
0;24543;10;1;26;36;39;6;1;41;496;59;2;24;0.7825;8;12;8.29863
0;24579;11;1;44;16;92;6;1;181;530;59;1;27;0.895;8;12;8.28767
0;24622;1;1;32;29;30;6;1;17;527;59;1;26;0.786;8;12;8.26301
0;24644;10;1;35;15;27;6;1;9;518;59;1;26;0.705;8;11;8.24932
0;24700;10;1;32;36;88;6;1;169;532;59;2;27;0.772;8;12;8.2274
0;24717;10;1;34;29;105;6;1;217;451;59;1;26;0.7825;8;12;8.22466
0;24730;1;1;41;16;42;6;1;46;485;59;2;24;0.895;8;12;8.22192
0;24742;10;1;43;15;69;6;1;115;463;59;2;26;0.705;8;11;8.21096
0;24840;9;1;48;15;99;6;1;201;438;59;2;24;0.705;8;11;8.16986
0;24851;1;1;84;16;118;6;1;250;481;59;1;25;0.893;8;12;8.16986
0;24883;10;1;42;15;133;6;1;284;649;59;1;24;0.693;8;11;8.16712
0;24890;10;1;44;17;44;6;1;51;512;59;2;24;1.685;8;15;8.1589
0;24894;1;6;13;7;8;13;1;425;393;145;1;27;0.5575;7;11;8.1589
0;24918;1;6;13;7;8;13;1;439;393;145;1;27;0.52;7;11;8.1589
0;24972;1;6;13;26;6;13;1;434;602;145;2;28;1.05;7;12;8.13425
0;25037;1;6;13;26;6;13;1;432;603;4;1;33;0.84;7;12;8.10137
0;25052;1;1;85;16;122;6;1;257;599;59;1;25;0.882;8;12;8.09041
0;25081;1;1;34;26;136;6;1;291;305;33;2;32;1.26;8;13;8.06027
0;25083;1;1;34;26;136;6;1;293;298;59;1;31;7.5;8;19;8.07945
0;25085;1;3;11;26;14;11;1;341;399;92;1;42;3.9275;12;17;8.06301
0;25098;1;1;33;26;142;6;1;316;300;90;1;38;1.82;8;15;7.9863
0;25099;1;16;9;26;13;16;1;599;419;59;2;35;5.635;3;19;7.9863
0;25108;10;1;39;29;56;6;1;81;470;59;2;26;1.01;8;13;7.94247
0;25152;10;1;33;16;108;6;1;226;444;59;1;26;0.899;8;12;7.92329
0;25161;10;1;47;16;53;6;1;72;436;59;2;26;0.895;8;12;7.92055
0;25173;10;1;36;15;107;6;1;223;458;59;2;24;0.6229;8;11;7.93425
0;25213;11;1;38;16;54;6;1;76;441;59;2;24;0.895;8;12;7.91507
0;25236;11;1;49;15;129;6;1;274;623;59;2;25;0.6229;8;11;7.89589
0;25264;11;1;89;36;61;6;1;93;511;59;1;26;0.895;8;12;7.88493
0;25267;11;1;41;29;52;6;1;70;479;59;2;23;0.895;8;12;7.88219
0;25287;10;1;42;36;133;6;1;284;649;59;1;26;0.7825;8;12;7.87945
0;25309;11;6;13;26;6;13;1;429;394;145;1;30;1.1;7;13;7.86849
0;25311;1;6;13;26;6;13;1;431;385;145;1;33;0.71;7;11;7.85205
0;25321;1;6;13;26;6;13;1;405;381;32;1;39;1.285;7;13;7.85205
0;25346;1;1;44;15;79;6;1;146;526;59;2;26;0.693;8;11;7.86027
0;25372;1;1;44;15;92;6;1;181;530;59;2;25;0.705;8;11;7.82466
0;25383;1;6;14;26;5;13;1;434;602;4;1;24;0.7125;7;10;7.80822
0;25398;1;10;56;26;160;5;1;478;367;51;2;35;0.48;11;10;7.83014
0;25411;1;6;14;26;5;13;1;445;633;136;1;26;0.84;7;12;7.78904
0;25417;1;13;63;26;186;10;1;558;413;52;1;31;1.63;4;15;7.79452
0;25419;1;1;34;26;136;6;1;330;301;59;2;42;3.23;8;17;7.73699
0;25432;11;1;18;29;130;6;1;277;639;59;1;31;0.895;8;12;7.74521
0;25442;1;16;8;26;12;16;1;595;615;4;2;27;1;3;13;7.73699
0;25468;11;1;12;16;126;6;1;267;614;59;1;26;0.882;8;12;7.71507
0;25470;10;1;34;15;85;6;1;161;468;59;1;25;0.705;8;11;7.72603
0;25481;11;1;7;29;123;6;1;260;605;59;2;26;0.7825;8;12;7.75616
0;25508;11;1;41;15;52;6;1;70;479;59;2;24;0.693;8;11;7.68493
0;25609;10;1;39;36;56;6;1;81;470;59;1;25;0.895;8;12;7.6137
0;25643;1;6;13;26;6;13;1;407;382;90;1;29;1.8;7;14;7.59726
0;25650;1;1;34;15;105;6;1;217;451;59;1;27;0.705;8;11;7.59452
0;25689;11;1;45;15;98;6;1;198;464;59;1;26;0.705;8;11;7.57534
0;25738;10;1;36;15;121;6;1;256;459;59;2;25;0.6229;8;11;7.55342
0;25749;1;1;34;26;136;6;1;289;295;90;2;32;2.765;8;16;7.55342
0;25825;1;4;91;26;248;14;1;363;337;32;2;33;1.4525;11;14;7.50685
0;25838;10;1;33;15;26;6;1;6;452;59;2;23;0.6229;8;11;7.49315
0;25907;11;1;43;15;69;6;1;115;463;59;2;29;0.705;8;11;7.46027
0;25938;1;1;34;15;66;6;1;107;450;59;2;25;0.706;8;11;7.45479
0;25966;10;1;38;15;54;6;1;76;441;59;1;28;0.705;8;11;7.4411
0;25994;11;1;57;36;77;6;1;140;476;59;2;24;0.7825;8;12;7.4274
0;26004;11;1;85;16;115;6;1;242;508;59;1;25;0.895;8;12;7.42466
0;26036;10;1;35;15;41;6;1;44;523;59;2;25;0.6229;8;11;7.41644
0;26052;1;1;34;26;136;6;1;305;295;90;1;35;2.7;8;16;7.40822
0;26073;1;6;14;26;10;13;1;405;381;4;1;36;0.775;7;12;7.38356
0;26112;1;1;12;36;83;6;1;155;474;59;2;26;0.772;8;12;7.38356
0;26113;11;1;7;36;62;6;1;97;480;59;2;25;0.772;8;12;7.38356
0;26140;11;1;48;15;99;6;1;201;438;59;2;25;0.706;8;11;7.38356
0;26161;11;1;38;15;54;6;1;76;441;59;1;24;0.705;8;11;7.37808
0;26188;11;1;17;15;78;6;1;144;429;59;1;23;0.705;8;11;7.3863
0;26204;10;1;32;15;58;6;1;86;533;59;1;26;0.6229;8;11;7.36712
0;26228;10;1;35;29;65;6;1;104;519;59;1;25;0.786;8;12;7.35068
0;26257;1;1;36;15;84;6;1;158;457;59;2;23;0.704;8;11;7.34247
0;26326;1;1;26;15;25;6;1;1;495;59;2;26;0.706;8;11;7.30959
0;26381;1;6;13;7;8;13;1;439;393;145;1;26;0.52;7;11;7.28493
0;26390;10;1;41;15;91;6;1;179;471;59;1;24;0.6229;8;11;7.28219
0;26434;1;6;13;26;6;13;1;431;385;184;1;26;0.47;7;11;7.24658
0;26489;11;1;31;29;43;6;1;48;487;59;1;23;0.7825;8;12;7.24384
0;26495;10;1;32;16;36;6;1;35;525;59;2;24;0.777;8;12;7.22466
0;26545;1;1;34;26;136;6;1;290;651;30;2;34;2.8;8;16;7.22466
0;26556;10;1;30;29;55;6;1;78;472;59;1;25;1.01;8;13;7.21096
0;26561;1;1;34;26;136;6;1;292;305;33;2;31;1.285;8;13;7.2
0;26632;11;1;16;15;40;6;1;42;427;59;1;26;0.614;8;11;7.18904
0;26673;10;1;38;15;54;6;1;76;441;59;2;23;0.6229;8;11;7.16986
0;26679;11;1;44;15;44;6;1;51;512;59;1;26;0.6229;8;11;7.16986
0;26751;10;1;27;15;94;6;1;186;488;59;2;24;0.66;8;11;7.13425
0;26752;10;1;18;15;130;6;1;277;639;59;1;23;0.705;8;11;7.13425
0;26768;10;1;89;15;96;6;1;192;515;59;1;26;0.6229;8;11;7.13151
0;26850;9;13;62;26;187;10;1;564;408;90;2;34;2.72;4;16;7.11781
0;26864;1;6;14;26;5;13;1;387;618;145;1;23;0.803;7;11;7.07123
0;26873;1;6;14;26;5;13;1;394;595;145;1;34;0.7;7;11;7.04658
0;26883;1;5;15;26;20;2;1;380;355;51;1;37;0.42;11;10;7.07671
0;26885;1;5;15;26;20;2;1;382;353;51;1;42;0.48;11;8;7.07671
0;26887;1;9;60;26;173;9;1;471;365;145;1;26;0.7;11;12;7.07671
0;26904;11;1;43;15;49;6;1;63;462;59;1;24;0.705;8;11;7.03288
0;26913;10;1;42;29;72;6;1;124;490;59;2;26;0.786;8;12;6.97808
0;26919;10;1;31;15;43;6;1;48;487;59;2;24;0.6229;8;11;6.97534
0;26923;1;5;15;26;20;2;1;384;351;21;1;47;5.22;11;17;6.9863
0;26925;1;1;33;26;142;6;1;314;302;59;1;33;3.725;8;17;6.96164
0;26963;1;1;21;29;111;6;1;234;483;59;2;26;0.899;8;12;6.94795
0;26985;1;4;91;26;248;14;1;374;341;32;1;43;1.4;11;14;6.96986
0;27003;1;1;21;29;111;6;1;234;483;59;2;25;0.792;8;12;6.92877
0;27007;1;1;21;16;111;6;1;234;483;59;1;26;0.899;8;12;6.92877
0;27018;1;1;36;15;32;6;1;24;536;59;2;22;0.705;8;11;6.92603
0;27057;1;4;91;26;248;14;1;355;336;146;2;32;1.25;11;14;6.94521
0;27102;11;1;41;29;52;6;1;70;479;59;1;24;0.7825;8;12;6.90685
0;27113;11;1;111;36;132;6;1;283;650;59;1;25;0.7825;8;12;6.92055
0;27122;1;1;21;15;111;6;1;234;483;59;1;27;0.706;8;11;6.92055
0;27199;10;1;27;15;94;6;1;186;488;59;1;24;0.705;8;11;6.88767
0;27200;1;5;15;26;20;2;1;382;353;51;1;26;0.48;11;8;6.90685
0;27236;1;5;15;26;20;2;1;380;355;10;2;34;0.45;11;8;6.90685
0;27249;11;1;47;15;50;6;1;66;456;59;2;23;0.6229;8;11;6.88219
0;27268;11;1;44;15;104;6;1;214;529;59;1;24;0.705;8;11;6.87945
